Frequency [Hz]	Impedance Phase [deg]	Impedance Magnitude [ohm]
51.8735821860404	39.8257931498547	7.83782360830725
52.6281008133455	40.4623404982301	7.93162343425668
53.3935941668014	41.1116181998655	8.03099868781687
54.1702218774757	41.7738595845211	8.13641906616371
54.9581458983236	42.4492836689052	8.24840643316824
55.75753053796	43.1380909296984	8.36754209483047
56.5685424949238	43.8404582708279	8.49447531214206
57.39135089244	44.5565330273689	8.62993330279833
58.2261273136875	45.2864258131862	8.7747330431859
59.07304583758	46.030201974827	8.92979525866325
59.9322830750673	46.7878713573002	9.0961610885774
60.8040182059646	47.559376014254	9.27501203984796
61.6884330163176	48.344575400217	9.4676940090726
62.585711936311	49.1432284584163	9.67574637147964
63.496042078728	49.954971853579	9.90093742454758
64.4196132779702	50.7792933799999	10.1453078613593
65.356618129644	51.6154992794109	10.4112244717481
66.3072520307235	52.4626737995048	10.7014469828437
67.2717132202972	53.3196287663426	11.0192119348362
68.2502028209074	54.1848401638368	11.3683388612049
69.2429248804914	55.0563676075899	11.7533659833433
70.250086414932	55.9317510098308	12.1797254087587
71.2718974512271	56.8078764092507	12.6539718601292
72.3085710712881	57.6807994903414	13.1840849218316
73.3603234563737	58.5455101027401	13.7798737346825
74.4273739321717	59.3956130538868	14.4535267408383
75.5099450145355	60.222887792699	15.2203703953838
76.6082624558859	61.0166692023905	16.0999347146289
77.7225552922885	61.7629579788974	17.1174788951016
78.853055891215	62.4431116435336	18.3062228230318
80	63.0318663432754	19.7106893948501
81.1636267950019	63.4942559448755	21.3918439782794
82.3441789314794	63.7806472122349	23.4352301153756
83.5419025941931	63.8184220086995	25.9642619886434
84.7570475487436	63.4974097820009	29.1626770398648
85.9898671936557	62.6430554459279	33.3136882912871
87.2406186132206	60.9641573738951	38.8697069650351
88.5095626311066	57.9451239315543	46.5738795209216
89.7969638647499	52.6150388077956	57.6315065189209
91.1030907805353	43.0819335311543	73.6234265187828
92.4282157497818	26.107264184348	93.8945977931606
93.7726151055401	0.206367647296781	105.528749301129
95.1365692002177	-25.7311370910564	93.1870523847463
96.5203624640417	-42.7286490558605	72.4163858787555
97.9242834643725	-52.216447408783	56.1520788312704
99.3486249658787	-57.4424253641681	44.9535154460833
100.79368399159	-60.3102553062173	37.1749756513854
102.259761884834	-61.7976654752086	31.5796588299378
103.747164372081	-62.4244395844739	27.4093546725892
105.256201626691	-62.4848506350533	24.204039641318
106.787188333603	-62.1560743955528	21.676386540987
108.340443754951	-61.5507353336354	19.6402844126335
109.916291796647	-60.7438548631846	17.9708638529435
111.51506107592	-59.7874601775272	16.5816369584088
113.137084989848	-58.7189088079707	15.4109918853457
114.78270178488	-57.5658440426996	14.4139404025528
116.452254627375	-56.3492592232845	13.5569117399041
118.14609167516	-55.0854567769051	12.8143707960154
119.864566150135	-53.7873380208699	12.1665625465563
121.608036411929	-52.4652750232899	11.5979713443322
123.376866032635	-51.1277142805356	11.0962457101616
125.171423872622	-49.7816041589291	10.6514333053406
126.992084157456	-48.4327040539382	10.2554269773655
128.83922655594	-47.0858126475074	9.90155720430002
130.713236259288	-45.7449398678344	9.58428786143562
132.614504061447	-44.4134390356105	9.29898607712908
134.543426440594	-43.0941104123433	9.04174599565165
136.500405641815	-41.789283885723	8.80925229193804
138.485849760983	-40.5008861908354	8.59867336494766
140.500172829864	-39.2304964766492	8.40757694424751
142.543794902454	-37.9793929334728	8.23386280409308
144.617142142576	-36.7485924372166	8.07570866540126
146.720646912747	-35.5388846342554	7.9315263587216
148.854747864343	-34.3508615157424	7.79992604055926
151.019890029071	-33.18494326454	7.67968678218341
153.216524911772	-32.0414009687217	7.56973223978991
155.445110584577	-30.9203766601742	7.46911040597839
157.70611178243	-29.8219010393171	7.37697666186242
160	-28.7459091762332	7.29257951582768
162.327253590004	-27.6922544266904	7.21524854263888
164.688357862959	-26.6607207630864	7.14438413513766
167.083805188386	-25.6510336913205	7.07944875736769
169.514095097487	-24.6628699022247	7.01995944790389
171.979734387311	-23.6958657885158	6.9654813693753
