Frequency [Hz]	Total Phase [deg]	Vent 1 SPL [dB]	Total SPL 2pi [dB]
2673.34088301418	-40.6321792513907	20.946327868652	87.8524034071321
2712.2255215598	-40.7885439150103	20.6583578797024	87.7901448586544
2751.67575019698	-40.9439809131345	20.3707828209446	87.7276955687606
2791.69979562306	-41.0984925711724	20.0836136775035	87.6650564630035
2832.30600419541	-41.252081210081	19.7968614527268	87.6022284786111
2873.50284367199	-41.4047491481329	19.5105371594649	87.5392125640793
2915.29890497713	-41.5564987026137	19.2246518110766	87.4760096787685
2957.70290399302	-41.707332191449	18.9392164121686	87.4126207925042
3000.72368337728	-41.8572519347635	18.6542419490783	87.3490468851818
3044.37021440697	-42.0062602563733	18.3697393801089	87.2852889463769
3088.65159884934	-42.1543594852125	18.0857196255303	87.2213479749585
3133.57707085992	-42.3015519566951	17.8021935573573	87.1572249787077
3179.15599890812	-42.447840014014	17.5191719889196	87.0929209739409
3225.39788773088	-42.5932260093784	17.2366656642388	87.0284369851373
3272.3123803147	-42.7377123051899	16.9546852472297	86.9637740445715
3319.90925990658	-42.8813012751603	16.6732413107432	86.8989331919502
3368.19845205411	-43.0239953053706	16.3923443254697	86.8339154740548
3417.19002667529	-43.1657967952736	16.1120046487241	86.7687219443876
3466.89420015845	-43.306708158641	15.832232513134	86.7033536628237
3517.32133749271	-43.4467318244563	15.553038015252	86.6378116952677
3568.48195442944	-43.5858702377548	15.2744311041187	86.5720971133153
3620.38671967512	-43.7241258604115	14.9964215697983	86.5062109939194
3673.04645711616	-43.8615011718792	14.7190190319141	86.4401544190625
3726.472148076	-43.997998669877	14.4422329282106	86.3739284754329
3780.67493360512	-44.1336208710306	14.1660725031674	86.3075342541063
3835.66611680431	-44.268370311466	13.8905467966965	86.2409728502334
3891.45716518173	-44.4022495473584	13.6156646329472	86.1742453627311
3948.05971304433	-44.5352611554351	13.3414346092516	86.1073528939804
4005.4855639239	-44.6674077334369	13.0678650852375	86.040296549528
4063.74669303859	-44.7986919005366	12.794964172139	85.9730774377948
4122.85524979009	-44.9291162977168	12.5227397223351	85.9056966697875
4182.82356029722	-45.0586835881082	12.2511993191452	85.8381553588173
4243.6641299663	-45.1873964572898	11.980350266911	85.770454620223
4305.38964609902	-45.3152576135507	11.7101995813945	85.7025955710984
4368.01298053808	-45.442269788117	11.4407539805203	85.634579330027
4431.54719235145	-45.5684357353423	11.1720198754909	85.5664070168197
4496.00553055565	-45.6937582328654	10.9040033623008	85.4980797522591
4561.40143687854	-45.818240081734	10.6367102136787	85.4295986578484
4627.74854856243	-45.9418841064976	10.3701458714797	85.3609648555656
4695.06070120792	-46.0646931552686	10.1043154395548	85.2921794676227
4763.35193165899	-46.1866700997546	9.83922367711926	85.2232436162301
4832.63648093027	-46.3078178352612	9.5748749926406	85.1541584233662
4902.9287971767	-46.4281392806678	9.31127343826803	85.0849250105521
4974.24353870646	-46.5476373783762	9.04842270482022	85.015544498631
5046.59557703776	-46.6663150942336	8.78632611734823	84.9460180075529
5120	-46.7841754174315	8.52498663128836	84.8763466561644
5194.47211488012	-46.9012213603794	8.26440682921766	84.8065315620034
5270.02745161468	-47.0174559585574	8.00458891822235	84.7365738410983
5346.68176602836	-47.1328822703457	7.74553472788796	84.6664746077729
5424.45104311959	-47.2475033768334	7.48724570891763	84.5962349744554
5503.35150039396	-47.3613223816072	7.22972293238246	84.5258560514927
5583.39959124612	-47.474342410521	6.97296708960595	84.4553389469692
5664.61200839083	-47.5865666114468	6.71697849268257	84.3846847665309
5747.00568734399	-47.6979981540085	6.46175707562748	84.313894613213
5830.59780995426	-47.8086402292981	6.20730239615288	84.2429695872738
5915.40580798604	-47.9184960495772	5.95361363806439	84.1719107860316
6001.44736675456	-48.0275688479621	5.70068961426793	84.1007193037075
6088.74042881393	-48.1358618780958	5.44852877037607	84.0293962312715
6177.30319769867	-48.243378413805	5.19712918890122	83.9579426562943
6267.15414171983	-48.3501217487452	4.94648859401975	83.8863596628026
6358.31199781624	-48.4560951960337	4.69660435689055	83.8146483311389
6450.79577546175	-48.5613020878701	4.44747350150956	83.7428097378261
6544.6247606294	-48.6657457751473	4.19909271107923	83.6708449554357
6639.81851981317	-48.7694296270515	3.95145833487149	83.5987550524607
6736.39690410823	-48.8723570306532	3.704566395561	83.5265410931927
6834.38005335057	-48.9745313904891	3.45841259700376	83.4542041376024
6933.78840031689	-49.0759561281361	3.21299233243551	83.3817452412247
7034.64267498542	-49.1766346817772	2.96830069306343	83.3091654550479
7136.96390885887	-49.2765705057613	2.72433247702316	83.2364658254066
7240.77343935025	-49.3757670701553	2.48108219867308	83.1636473938781
7346.09291423232	-49.4742278602916	2.23854409819705	83.0907111971832
7452.944296152	-49.5719563763091	1.99671215148603	83.0176582670905
7561.34986721024	-49.6689561326902	1.7555800802693	82.9444896303242
7671.33223360861	-49.7652306577935	1.51514136246541	82.871206308476
7782.91433036346	-49.8607834933817	1.27538924272314	82.79780931792
7896.11942608866	-49.9556181941472	1.03631674312277	82.7242996697313
8010.97112784781	-50.0497383272346	0.797916674008678	82.6506783696085
8127.49338607718	-50.1431474717602	0.560181644923815	82.5769464177986
8245.71049958018	-50.23584921833	0.323104075617741	82.5031048090264
8365.64712059443	-50.3278471685561	0.0866762071007317	82.4291545324262
8487.3282599326	-50.4191449345719	-0.149109887283878	82.3550965714771
8610.77929219804	-50.5097461385459	-0.384262290795128	82.2809319039415
8736.02596107615	-50.5996544121961	-0.618789232262931	82.2066615018066
8863.0943847029	-50.6888733963036	-0.852699075114724	82.1322863312288
8992.01106111129	-50.7774067402266	-1.08600030648339	82.0578073524811
9122.80287375708	-50.8652581014153	-1.31870152641886	81.9832255199037
9255.49709712487	-50.9524311449274	-1.55081143722496	81.908541781857
9390.12140241583	-51.0389295429454	-1.78233883294143	81.8337570806777
9526.70386331798	-51.1247569742945	-2.01329258898994	81.7588723526374
9665.27296186054	-51.2099171239635	-2.24368165200188	81.6838885279041
9805.85759435339	-51.2944136826267	-2.47351502984446	81.6088065305058
9948.48707741293	-51.3782503461695	-2.70280178185974	81.5336272782977
10093.1911540755	-51.4614308152151	-2.93155100933109	81.4583516829304
10240	-51.5439587946551	-3.15977184618918	81.382980649822
10388.9442297602	-51.6258379931831	-3.38747344996895	81.3075150781315
10540.0549032294	-51.7070721228315	-3.61466499302774	81.2319558607351
10693.3635320567	-51.7876648985115	-3.84135565403336	81.1563038842048
10848.9020862392	-51.8676200375572	-4.0675546097296	81.0805600287884
11006.7030007879	-51.9469412592738	-4.29327102698594	81.004725168393
11166.7991824922	-52.0256322844893	-4.5185140551367	80.9288001705692
11329.2240167817	-52.1036968351112	-4.74329281861363	80.8527858964986
11494.011374688	-52.1811386336866	-4.96761640987564	80.7766832009823
11661.1956199085	-52.2579614029683	-5.19149388263753	80.7004929324321
11830.8116159721	-52.3341688654841	-5.41493424539886	80.6242159328627
12002.8947335091	-52.4097647431121	-5.63794645527368	80.5478530378869
12177.4808576279	-52.4847527566607	-5.86053941212037	80.4714050767117
12354.6063953973	-52.5591366254528	-6.08272195296994	80.3948728721365
12534.3082834397	-52.6329200669168	-6.30450284675124	80.3182572405527
12716.6239956325	-52.7061067961817	-6.52589078931006	80.2415589919454
12901.5915509235	-52.7787005256778	-6.74689439871818	80.1647789298966
13089.2495212588	-52.8507049647434	-6.96752221086907	80.0879178515896
13279.6370396263	-52.9221238192364	-7.18778267535507	80.0109765478148
13472.7938082165	-52.9929607911524	-7.40768415162098	79.9339558029782
13668.7601067011	-53.0632195782472	-7.62723490538856	79.8568563951096
13867.5768006338	-53.1329038736665	-7.84644310534606	79.7796790958732
14069.2853499708	-53.2020173655806	-8.06531682009589	79.7024246705795
14273.9278177177	-53.2705637368251	-8.28386401535444	79.6250938781982
14481.5468787005	-53.3385466645477	-8.50209255139653	79.5476874713723
14692.1858284646	-53.4059698198608	-8.72001018073744	79.4702061964337
14905.888592304	-53.4728368675	-8.93762454604535	79.3926507934199
15122.6997344205	-53.5391514654892	-9.15494317827628	79.3150219960917
15342.6644672172	-53.6049172648108	-9.371973495024	79.2373205319518
15565.8286607269	-53.6701379090827	-9.58872279907723	79.1595471222651
15792.2388521773	-53.7348170342413	-9.80519827717618	79.0817024820792
16021.9422556956	-53.7989582682301	-10.0214069989605	79.0037873202466
16254.9867721544	-53.8625652306949	-10.2373559161008	78.9258023394474
16491.4209991604	-53.9256415326851	-10.4530518616065	78.847748236213
16731.2942411889	-53.9881907763604	-10.6685015493006	78.7696257009505
16974.6565198652	-54.0502165547046	-10.8837115734558	78.6914354179689
17221.5585843961	-54.1117224512444	-11.0986884085826	78.6131780655041
17472.0519221523	-54.1727120397754	-11.3134384093625	78.5348543157472
17726.1887694058	-54.2331888840928	-11.5279678107188	78.4564648348713
17984.0221222226	-54.2931565377296	-11.7422827280181	78.3780102830606
18245.6057475142	-54.3526185436994	-11.9563891573942	78.299491314539
18510.9941942497	-54.4115784342461	-12.1702929761892	78.2209085776004
18780.2428048317	-54.4700397305992	-12.383999943503	78.1422627146388
19053.407726636	-54.5280059427349	-12.597515700846	78.0635543621794
19330.5459237211	-54.5854805691433	-12.8108457728879	77.9847841509103
19611.7151887068	-54.6424670966014	-13.0239955682966	77.9059527057145
19896.9741548259	-54.6989689999515	-13.2369703806607	77.8270606457023
20186.382308151	-54.7549897418861	-13.4497753894902	77.7481085842449
20480	-54.8105327727376	-13.6624156612895	77.6690971290078
20777.8884595205	-54.8656015302744	-13.8748961506967	77.5900268819844
21080.1098064587	-54.9201994395025	-14.0872217016854	77.5108984395313
21386.7270641134	-54.9743299124721	-14.2993970488217	77.4317123924021
21697.8041724784	-55.0279963480904	-14.5114268185738	77.3524693257834
22013.4060015759	-55.0812021319394	-14.7233155306675	77.2731698193301
22333.5983649845	-55.1339506360996	-14.9350675994851	77.1938144472009
22658.4480335633	-55.1862452189784	-15.1466873355013	77.1144037780952
22988.022749376	-55.2380892251443	-15.3581789467537	77.0349383752887
23322.391239817	-55.2894859851661	-15.5695465403433	76.9554187966707
23661.6232319442	-55.3404388154575	-15.7807941239611	76.875845594781
24005.7894670183	-55.3909510181267	-15.9919256074375	76.7962193168468
24354.9617152557	-55.4410258808308	-16.2029448043117	76.7165405048204
24709.2127907947	-55.4906666766356	-16.4138554334163	76.6368096954165
25068.6165668793	-55.5398766638803	-16.6246611204762	76.5570274201502
25433.247991265	-55.5886590860469	-16.8353653997173	76.4771942053747
25803.183101847	-55.6370171716344	-17.0459717154826	76.3973105723196
26178.4990425176	-55.6849541340379	-17.2564834238544	76.3173770371288
26559.2740792527	-55.7324731714323	-17.4669037942783	76.2373941108988
26945.5876164329	-55.7795774666608	-17.6772360111884	76.1573622997174
27337.5202134023	-55.8262701871274	-17.8874831756302	76.0772821047017
27735.1536012676	-55.8725544846949	-18.097648306881	75.9971540220371
28138.5706999417	-55.9184334955862	-18.3077343440636	75.9169785430152
28547.8556354355	-55.9639103402906	-18.5177441477543	75.8367561540732
28963.093757401	-56.0089881234746	-18.7276805015808	75.7564873368319
29384.3716569293	-56.0536699338962	-18.9375461138112	75.6761725681346
29811.777184608	-56.0979588443239	-19.1473436189306	75.595812320086
30245.3994688409	-56.1418579114601	-19.3570755792051	75.5154070600901
30685.3289344345	-56.1853701758672	-19.5667444862324	75.4349572508896
31131.6573214539	-56.2284986618994	-19.7763527624762	75.3544633506042
31584.4777043546	-56.2712463776373	-19.9859027627857	75.273925812769
32043.8845113912	-56.3136163148266	-20.1953967758976	75.1933450863732
32509.9735443087	-56.3556114488203	-20.4048370259205	75.1127216158982
32982.8419983207	-56.3972347385254	-20.6142256738011	75.0320558413565
33462.5884823777	-56.4384891263524	-20.8235648187707	74.9513481983295
33949.3130397304	-56.4793775381687	-21.0328564997728	74.8705991180059
34443.1171687921	-56.5199028832556	-21.2421026968697	74.7898090272198
34944.1038443046	-56.5600680542685	-21.4513053326292	74.7089783484887
35452.3775388116	-56.5998759272008	-21.6604662734893	74.6281075000512
35968.0442444452	-56.6393293613509	-21.8695873311028	74.5471968959048
36491.2114950283	-56.6784311992925	-22.0786702636587	74.4662469458439
37021.9883884995	-56.7171842668479	-22.2877167771829	74.3852580554968
37560.4856096633	-56.755591373065	-22.4967285268163	74.3042306263634
38106.8154532719	-56.7936553101966	-22.70570711807	74.2231650558521
38661.0918474421	-56.8313788536833	-22.9146541080596	74.1420617373172
39223.4303774136	-56.8687647621393	-23.1235710067156	74.0609210600956
39793.9483096517	-56.9058157773405	-23.332459277972	73.9797434095435
