Frequency [Hz]	Total Phase [deg]	Total SPL 2pi [dB]
23661.6232319442	-55.3432952891052	76.875747368873
24005.7894670183	-55.3937665175998	76.7961238870913
24354.9617152557	-55.4438009944344	76.7164477916169
24709.2127907947	-55.4934019842051	76.6367196214309
25068.6165668793	-55.5425727369039	76.5569399102502
25433.247991265	-55.5913164877869	76.4771091865669
25803.183101847	-55.6396364572466	76.3972279736889
26178.4990425176	-55.687535850689	76.317296789779
26559.2740792527	-55.7350178584157	76.2373161478953
26945.5876164329	-55.7820856555105	76.157286556031
27337.5202134023	-55.8287424017308	76.0772085171548
27735.1536012676	-55.8749912414031	75.9970825292505
28138.5706999417	-55.9208353033233	75.9169090853573
28547.8556354355	-55.9662777006612	75.83668867361
28963.093757401	-56.0113215308695	75.7564217772787
29384.3716569293	-56.055969875597	75.6761088748092
29811.777184608	-56.1002258006057	75.5957504398627
30245.3994688409	-56.1440923556925	75.5153469413558
30685.3289344345	-56.1875725746148	75.4348988435006
31131.6573214539	-56.2306694750195	75.3544066058443
31584.4777043546	-56.2733860583771	75.2738706833087
32043.8845113912	-56.3157253099184	75.1932915262304
32509.9735443087	-56.357690198576	75.1126695804001
32982.8419983207	-56.3992836769289	75.0320052871018
33462.5884823777	-56.440508681151	74.9512990831524
33949.3130397304	-56.4813681309633	74.8705514009412
34443.1171687921	-56.521864929589	74.7897626684684
34944.1038443046	-56.5620019637132	74.7089333093843
35452.3775388116	-56.601782103445	74.6280637430284
35968.0442444452	-56.6412082022833	74.5471543844676
36491.2114950283	-56.6802830970858	74.4662056445353
37021.9883884995	-56.7190096080416	74.385217929869
37560.4856096633	-56.7573905386462	74.3041916429493
38106.8154532719	-56.7954286756803	74.2231271821373
38661.0918474421	-56.8331267891913	74.142024941713
39223.4303774136	-56.8704876324775	74.0608853119123
39793.9483096517	-56.907513942076	73.9797086789652
